scenario_name,repeat_index,turn_limit,attachment_size_kb,expected_fact,iteration_kind,turn_index,session_id,enriched_transcript_chars,attachments_total_chars,messages_in_window,anchors_count,summary_chars,tokens_in,tokens_out,cost_usd,latency_ms,cache_hit_kind,last_resolved_tier,provider,model,latency_budget_score,cost_budget_score,memory_drift_score,iteration_total_turns,iteration_total_tokens_in,iteration_total_tokens_out,iteration_total_cost_usd,iteration_total_latency_ms,iteration_wall_clock_ms
pivot,2,20,0,tablet-first,multi_turn,10,01KSHX47WZ7DQ1EG1FT6HJR18B,46,0,12,0,0,2657,388,0.00063135,8459.34,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,field teams,multi_turn,11,01KSHX47WZ7DQ1EG1FT6HJR18B,49,0,12,0,0,2798,400,0.0006597,11159.81,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,route planning,multi_turn,12,01KSHX47WZ7DQ1EG1FT6HJR18B,42,0,12,0,0,2928,400,0.0006792,8419.26,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,signature capture,multi_turn,13,01KSHX47WZ7DQ1EG1FT6HJR18B,51,0,12,0,0,3031,400,0.00069465,8362.04,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,geo-fencing,multi_turn,14,01KSHX47WZ7DQ1EG1FT6HJR18B,48,0,12,0,0,3105,400,0.00070575,9884.94,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,device sync,multi_turn,15,01KSHX47WZ7DQ1EG1FT6HJR18B,44,0,12,0,0,3142,400,0.0007113,9445.88,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,warehouse mode,multi_turn,16,01KSHX47WZ7DQ1EG1FT6HJR18B,45,0,12,0,0,3152,400,0.0007128,9194.24,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,barcode scan,multi_turn,17,01KSHX47WZ7DQ1EG1FT6HJR18B,42,0,12,0,0,3162,400,0.0007143,6198.62,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,battery saving,multi_turn,18,01KSHX47WZ7DQ1EG1FT6HJR18B,50,0,12,0,0,3161,390,0.00070815,9524.64,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,release in pilot,multi_turn,19,01KSHX47WZ7DQ1EG1FT6HJR18B,52,0,12,0,0,3157,301,0.00065415,8601.65,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,2,20,0,Play Store,multi_turn,20,01KSHX47WZ7DQ1EG1FT6HJR18B,54,0,12,0,0,3059,308,0.00064365,8579.0,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,47151,6685,0.01108365,172593.97,172932.66
pivot,3,20,0,Orion,multi_turn,1,01KSHX9GS9RQPTPANJX5HWX4GF,62,0,2,0,0,529,101,0.00013995,1909.36,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,React,multi_turn,2,01KSHX9GS9RQPTPANJX5HWX4GF,55,0,4,0,0,690,162,0.0002007,3554.09,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,PostgreSQL,multi_turn,3,01KSHX9GS9RQPTPANJX5HWX4GF,37,0,6,0,0,884,193,0.0002484,6159.53,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,Node.js,multi_turn,4,01KSHX9GS9RQPTPANJX5HWX4GF,23,0,8,0,0,1103,220,0.00029745,6500.29,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,Flutter,multi_turn,5,01KSHX9GS9RQPTPANJX5HWX4GF,61,0,10,0,0,1358,219,0.0003351,6691.96,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,mobile app,multi_turn,6,01KSHX9GS9RQPTPANJX5HWX4GF,56,0,12,0,0,1615,255,0.00039525,8207.12,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,offline mode,multi_turn,7,01KSHX9GS9RQPTPANJX5HWX4GF,52,0,12,0,0,1895,296,0.00046185,8083.41,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,push notifications,multi_turn,8,01KSHX9GS9RQPTPANJX5HWX4GF,47,0,12,0,0,2086,307,0.0004971,7966.46,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,camera uploads,multi_turn,9,01KSHX9GS9RQPTPANJX5HWX4GF,51,0,12,0,0,2232,346,0.0005424,8018.36,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,tablet-first,multi_turn,10,01KSHX9GS9RQPTPANJX5HWX4GF,46,0,12,0,0,2390,340,0.0005625,7850.52,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,field teams,multi_turn,11,01KSHX9GS9RQPTPANJX5HWX4GF,49,0,12,0,0,2511,391,0.00061125,7810.82,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,route planning,multi_turn,12,01KSHX9GS9RQPTPANJX5HWX4GF,42,0,12,0,0,2678,400,0.0006417,7973.18,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,signature capture,multi_turn,13,01KSHX9GS9RQPTPANJX5HWX4GF,51,0,12,0,0,2823,400,0.00066345,8929.21,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,geo-fencing,multi_turn,14,01KSHX9GS9RQPTPANJX5HWX4GF,48,0,12,0,0,2930,400,0.0006795,8957.75,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,device sync,multi_turn,15,01KSHX9GS9RQPTPANJX5HWX4GF,44,0,12,0,0,3024,400,0.0006936,9457.84,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,warehouse mode,multi_turn,16,01KSHX9GS9RQPTPANJX5HWX4GF,45,0,12,0,0,3074,400,0.0007011,8684.45,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,barcode scan,multi_turn,17,01KSHX9GS9RQPTPANJX5HWX4GF,42,0,12,0,0,3132,400,0.0007098,9267.87,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,battery saving,multi_turn,18,01KSHX9GS9RQPTPANJX5HWX4GF,50,0,12,0,0,3140,400,0.000711,16080.31,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,release in pilot,multi_turn,19,01KSHX9GS9RQPTPANJX5HWX4GF,52,0,12,0,0,3144,400,0.0007116,10122.24,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
pivot,3,20,0,Play Store,multi_turn,20,01KSHX9GS9RQPTPANJX5HWX4GF,54,0,12,0,0,3145,400,0.00071175,8992.82,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,44383,6430,0.01051545,161217.59,161631.74
contradiction,1,1,0,Atlas,multi_turn,1,01KSHXEEMER2JK6X9NJHAEQ28N,60,0,2,0,0,528,161,0.0001758,4277.44,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,1,528,161,0.0001758,4277.44,4293.58
contradiction,2,1,0,Atlas,multi_turn,1,01KSHXEJTSKVDXBXMME1M4XTEY,60,0,2,0,0,528,156,0.0001728,3740.31,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,1,528,156,0.0001728,3740.31,3758.26
contradiction,3,1,0,Atlas,multi_turn,1,01KSHXEPGCNG5TPEZCK11EY5Z3,60,0,2,0,0,528,216,0.0002088,4148.99,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,1,528,216,0.0002088,4148.99,4167.17
contradiction,1,3,0,Atlas,multi_turn,1,01KSHXETJSPWSTDTZ1K1781S4R,60,0,2,0,0,528,239,0.0002226,6327.29,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,3,2600,1026,0.0010056,23001.03,23055.51
contradiction,1,3,0,budget 30000 EUR,multi_turn,2,01KSHXETJSPWSTDTZ1K1781S4R,56,0,4,0,0,827,387,0.00035625,9510.14,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,3,2600,1026,0.0010056,23001.03,23055.51
contradiction,1,3,0,deadline 8 weeks,multi_turn,3,01KSHXETJSPWSTDTZ1K1781S4R,44,0,6,0,0,1245,400,0.00042675,7163.6,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,3,2600,1026,0.0010056,23001.03,23055.51
contradiction,2,3,0,Atlas,multi_turn,1,01KSHXFH3DH93GW5K3HGHZXMG0,60,0,2,0,0,528,215,0.0002082,3842.55,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,3,2457,855,0.00088155,13876.51,13929.66
contradiction,2,3,0,budget 30000 EUR,multi_turn,2,01KSHXFH3DH93GW5K3HGHZXMG0,56,0,4,0,0,803,292,0.00029565,3972.44,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,3,2457,855,0.00088155,13876.51,13929.66
contradiction,2,3,0,deadline 8 weeks,multi_turn,3,01KSHXFH3DH93GW5K3HGHZXMG0,44,0,6,0,0,1126,348,0.0003777,6061.52,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,3,2457,855,0.00088155,13876.51,13929.66
contradiction,3,3,0,Atlas,multi_turn,1,01KSHXFYPWB9V1B5TGK2XAC7SD,60,0,2,0,0,528,141,0.0001638,2494.24,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,3,2360,884,0.0008844,14131.18,14184.8
contradiction,3,3,0,budget 30000 EUR,multi_turn,2,01KSHXFYPWB9V1B5TGK2XAC7SD,56,0,4,0,0,729,343,0.00031515,6058.12,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,3,2360,884,0.0008844,14131.18,14184.8
contradiction,3,3,0,deadline 8 weeks,multi_turn,3,01KSHXFYPWB9V1B5TGK2XAC7SD,44,0,6,0,0,1103,400,0.00040545,5578.82,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,3,2360,884,0.0008844,14131.18,14184.8
contradiction,1,6,0,Atlas,multi_turn,1,01KSHXGCJB0EWJ39NBEA2H9FVA,60,0,2,0,0,528,180,0.0001872,3774.56,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,6,8401,2093,0.00251595,36542.97,36654.5
contradiction,1,6,0,budget 30000 EUR,multi_turn,2,01KSHXGCJB0EWJ39NBEA2H9FVA,56,0,4,0,0,775,326,0.00031185,4747.72,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8401,2093,0.00251595,36542.97,36654.5
contradiction,1,6,0,deadline 8 weeks,multi_turn,3,01KSHXGCJB0EWJ39NBEA2H9FVA,44,0,6,0,0,1132,387,0.000402,6285.77,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8401,2093,0.00251595,36542.97,36654.5
contradiction,1,6,0,team 3,multi_turn,4,01KSHXGCJB0EWJ39NBEA2H9FVA,45,0,8,0,0,1547,400,0.00047205,8162.02,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8401,2093,0.00251595,36542.97,36654.5
contradiction,1,6,0,budget 80000 EUR,multi_turn,5,01KSHXGCJB0EWJ39NBEA2H9FVA,60,0,10,0,0,1991,400,0.00053865,7883.43,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8401,2093,0.00251595,36542.97,36654.5
contradiction,1,6,0,deadline 16 weeks,multi_turn,6,01KSHXGCJB0EWJ39NBEA2H9FVA,52,0,12,0,0,2428,400,0.0006042,5689.47,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8401,2093,0.00251595,36542.97,36654.5
contradiction,2,6,0,Atlas,multi_turn,1,01KSHXHGBZ5P8GFQKZVZY5S0ST,60,0,2,0,0,528,148,0.000168,3041.66,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,6,8074,2020,0.0024231,35521.13,35632.76
contradiction,2,6,0,budget 30000 EUR,multi_turn,2,01KSHXHGBZ5P8GFQKZVZY5S0ST,56,0,4,0,0,743,282,0.00028065,4422.87,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8074,2020,0.0024231,35521.13,35632.76
contradiction,2,6,0,deadline 8 weeks,multi_turn,3,01KSHXHGBZ5P8GFQKZVZY5S0ST,44,0,6,0,0,1056,390,0.0003924,5427.15,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8074,2020,0.0024231,35521.13,35632.76
contradiction,2,6,0,team 3,multi_turn,4,01KSHXHGBZ5P8GFQKZVZY5S0ST,45,0,8,0,0,1474,400,0.0004611,10041.88,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8074,2020,0.0024231,35521.13,35632.76
contradiction,2,6,0,budget 80000 EUR,multi_turn,5,01KSHXHGBZ5P8GFQKZVZY5S0ST,60,0,10,0,0,1918,400,0.0005277,6317.18,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8074,2020,0.0024231,35521.13,35632.76
contradiction,2,6,0,deadline 16 weeks,multi_turn,6,01KSHXHGBZ5P8GFQKZVZY5S0ST,52,0,12,0,0,2355,400,0.00059325,6270.39,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8074,2020,0.0024231,35521.13,35632.76
contradiction,3,6,0,Atlas,multi_turn,1,01KSHXJK5NJ0V0B8NK7HH5E4C7,60,0,2,0,0,528,201,0.0001998,3644.77,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,6,8530,2132,0.0025587,31960.86,32074.19
contradiction,3,6,0,budget 30000 EUR,multi_turn,2,01KSHXJK5NJ0V0B8NK7HH5E4C7,56,0,4,0,0,789,331,0.00031695,4283.37,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8530,2132,0.0025587,31960.86,32074.19
contradiction,3,6,0,deadline 8 weeks,multi_turn,3,01KSHXJK5NJ0V0B8NK7HH5E4C7,44,0,6,0,0,1151,400,0.00041265,5885.22,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8530,2132,0.0025587,31960.86,32074.19
contradiction,3,6,0,team 3,multi_turn,4,01KSHXJK5NJ0V0B8NK7HH5E4C7,45,0,8,0,0,1579,400,0.00047685,6115.44,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8530,2132,0.0025587,31960.86,32074.19
contradiction,3,6,0,budget 80000 EUR,multi_turn,5,01KSHXJK5NJ0V0B8NK7HH5E4C7,60,0,10,0,0,2023,400,0.00054345,6268.98,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8530,2132,0.0025587,31960.86,32074.19
contradiction,3,6,0,deadline 16 weeks,multi_turn,6,01KSHXJK5NJ0V0B8NK7HH5E4C7,52,0,12,0,0,2460,400,0.000609,5763.08,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,6,8530,2132,0.0025587,31960.86,32074.19
contradiction,1,10,0,Atlas,multi_turn,1,01KSHXKJG59GZ17AZDS1SZC2Y3,60,0,2,0,0,528,193,0.000195,3593.17,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,budget 30000 EUR,multi_turn,2,01KSHXKJG59GZ17AZDS1SZC2Y3,56,0,4,0,0,781,315,0.00030615,4942.35,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,deadline 8 weeks,multi_turn,3,01KSHXKJG59GZ17AZDS1SZC2Y3,44,0,6,0,0,1127,400,0.00040905,7140.3,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,team 3,multi_turn,4,01KSHXKJG59GZ17AZDS1SZC2Y3,45,0,8,0,0,1555,400,0.00047325,6117.64,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,budget 80000 EUR,multi_turn,5,01KSHXKJG59GZ17AZDS1SZC2Y3,60,0,10,0,0,1999,400,0.00053985,6115.41,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,deadline 16 weeks,multi_turn,6,01KSHXKJG59GZ17AZDS1SZC2Y3,52,0,12,0,0,2436,400,0.0006054,6254.95,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,team 5,multi_turn,7,01KSHXKJG59GZ17AZDS1SZC2Y3,38,0,12,0,0,2862,400,0.0006693,6583.11,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,priority compliance,multi_turn,8,01KSHXKJG59GZ17AZDS1SZC2Y3,45,0,12,0,0,3073,400,0.00070095,9772.32,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,scope fixed,multi_turn,9,01KSHXKJG59GZ17AZDS1SZC2Y3,53,0,12,0,0,3154,400,0.0007131,6184.33,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,1,10,0,scope expanding,multi_turn,10,01KSHXKJG59GZ17AZDS1SZC2Y3,74,0,12,0,0,3161,400,0.00071415,7412.58,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,20676,3708,0.0053262,64116.16,64302.53
contradiction,2,10,0,Atlas,multi_turn,1,01KSHXNH9T0EHZJBVHJ82VQKVG,60,0,2,0,0,528,208,0.000204,3804.11,none,developer,openai,openai/gpt-4o-mini,1.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,budget 30000 EUR,multi_turn,2,01KSHXNH9T0EHZJBVHJ82VQKVG,56,0,4,0,0,796,380,0.0003474,6351.42,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,deadline 8 weeks,multi_turn,3,01KSHXNH9T0EHZJBVHJ82VQKVG,44,0,6,0,0,1207,400,0.00042105,7540.89,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,team 3,multi_turn,4,01KSHXNH9T0EHZJBVHJ82VQKVG,45,0,8,0,0,1635,400,0.00048525,8769.84,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,budget 80000 EUR,multi_turn,5,01KSHXNH9T0EHZJBVHJ82VQKVG,60,0,10,0,0,2071,400,0.00055065,7261.56,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,deadline 16 weeks,multi_turn,6,01KSHXNH9T0EHZJBVHJ82VQKVG,52,0,12,0,0,2515,400,0.00061725,7909.17,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,team 5,multi_turn,7,01KSHXNH9T0EHZJBVHJ82VQKVG,38,0,12,0,0,2949,400,0.00068235,7100.94,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,priority compliance,multi_turn,8,01KSHXNH9T0EHZJBVHJ82VQKVG,45,0,12,0,0,3138,400,0.0007107,12058.12,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,scope fixed,multi_turn,9,01KSHXNH9T0EHZJBVHJ82VQKVG,53,0,12,0,0,3154,400,0.0007131,17545.96,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,2,10,0,scope expanding,multi_turn,10,01KSHXNH9T0EHZJBVHJ82VQKVG,74,0,12,0,0,3161,400,0.00071415,14802.45,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21154,3788,0.0054459,93144.46,93335.04
contradiction,3,10,0,Atlas,multi_turn,1,01KSHXRCEQTQ85J1Z214TMX5J6,60,0,2,0,0,528,178,0.000186,4112.03,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,budget 30000 EUR,multi_turn,2,01KSHXRCEQTQ85J1Z214TMX5J6,56,0,4,0,0,766,400,0.0003549,8386.6,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,deadline 8 weeks,multi_turn,3,01KSHXRCEQTQ85J1Z214TMX5J6,44,0,6,0,0,1197,400,0.00041955,7174.42,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,team 3,multi_turn,4,01KSHXRCEQTQ85J1Z214TMX5J6,45,0,8,0,0,1625,400,0.00048375,7665.44,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,budget 80000 EUR,multi_turn,5,01KSHXRCEQTQ85J1Z214TMX5J6,60,0,10,0,0,2069,400,0.00055035,7038.18,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,deadline 16 weeks,multi_turn,6,01KSHXRCEQTQ85J1Z214TMX5J6,52,0,12,0,0,2506,400,0.0006159,7100.52,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,team 5,multi_turn,7,01KSHXRCEQTQ85J1Z214TMX5J6,38,0,12,0,0,2932,400,0.0006798,7430.91,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,priority compliance,multi_turn,8,01KSHXRCEQTQ85J1Z214TMX5J6,45,0,12,0,0,3151,400,0.00071265,6241.3,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,scope fixed,multi_turn,9,01KSHXRCEQTQ85J1Z214TMX5J6,53,0,12,0,0,3147,400,0.00071205,6932.84,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,3,10,0,scope expanding,multi_turn,10,01KSHXRCEQTQ85J1Z214TMX5J6,74,0,12,0,0,3154,400,0.0007131,5794.26,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,10,21075,3778,0.00542805,67876.5,68070.57
contradiction,1,20,0,Atlas,multi_turn,1,01KSHXTEXYYBCRQVRNJX1QTGTB,60,0,2,0,0,528,216,0.0002088,4582.12,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,budget 30000 EUR,multi_turn,2,01KSHXTEXYYBCRQVRNJX1QTGTB,56,0,4,0,0,804,325,0.0003156,6259.33,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,deadline 8 weeks,multi_turn,3,01KSHXTEXYYBCRQVRNJX1QTGTB,44,0,6,0,0,1160,400,0.000414,7307.79,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,team 3,multi_turn,4,01KSHXTEXYYBCRQVRNJX1QTGTB,45,0,8,0,0,1588,400,0.0004782,7786.41,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,budget 80000 EUR,multi_turn,5,01KSHXTEXYYBCRQVRNJX1QTGTB,60,0,10,0,0,2032,400,0.0005448,10717.56,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,deadline 16 weeks,multi_turn,6,01KSHXTEXYYBCRQVRNJX1QTGTB,52,0,12,0,0,2469,400,0.00061035,8324.14,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,team 5,multi_turn,7,01KSHXTEXYYBCRQVRNJX1QTGTB,38,0,12,0,0,2895,400,0.00067425,7192.91,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,priority compliance,multi_turn,8,01KSHXTEXYYBCRQVRNJX1QTGTB,45,0,12,0,0,3076,400,0.0007014,6961.09,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,0.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,scope fixed,multi_turn,9,01KSHXTEXYYBCRQVRNJX1QTGTB,53,0,12,0,0,3147,400,0.00071205,7242.64,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,scope expanding,multi_turn,10,01KSHXTEXYYBCRQVRNJX1QTGTB,74,0,12,0,0,3154,400,0.0007131,10440.6,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
contradiction,1,20,0,budget approved,multi_turn,11,01KSHXTEXYYBCRQVRNJX1QTGTB,58,0,12,0,0,3159,400,0.00071385,7284.42,none,developer,openai,openai/gpt-4o-mini,0.0,1.0,1.0,20,52300,7741,0.0124896,164209.38,164586.06
